substitution_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
S-9345,M-2022-17,T-38,P-95374,83',83,0,second half,1,0
S-9346,M-2022-17,T-38,P-68842,83',83,0,second half,0,1
S-9347,M-2022-17,T-85,P-86951,87',87,0,second half,1,0
S-9348,M-2022-17,T-85,P-31718,87',87,0,second half,0,1
S-9349,M-2022-18,T-65,P-09292,64',64,0,second half,1,0
S-9350,M-2022-18,T-65,P-61416,64',64,0,second half,0,1
S-9351,M-2022-18,T-59,P-95754,69',69,0,second half,1,0
S-9352,M-2022-18,T-59,P-97800,69',69,0,second half,0,1
S-9353,M-2022-18,T-59,P-38732,74',74,0,second half,1,0
S-9354,M-2022-18,T-65,P-37935,74',74,0,second half,1,0
S-9355,M-2022-18,T-65,P-27280,74',74,0,second half,1,0
S-9356,M-2022-18,T-59,P-17048,74',74,0,second half,0,1
S-9357,M-2022-18,T-65,P-33958,74',74,0,second half,0,1
S-9358,M-2022-18,T-65,P-88928,74',74,0,second half,0,1
S-9359,M-2022-18,T-65,P-54506,78',78,0,second half,1,0
S-9360,M-2022-18,T-65,P-96697,78',78,0,second half,1,0
S-9361,M-2022-18,T-65,P-90626,78',78,0,second half,0,1
S-9362,M-2022-18,T-65,P-76835,78',78,0,second half,0,1
S-9363,M-2022-18,T-59,P-00052,83',83,0,second half,1,0
S-9364,M-2022-18,T-59,P-33804,83',83,0,second half,1,0
S-9365,M-2022-18,T-59,P-90689,83',83,0,second half,0,1
S-9366,M-2022-18,T-59,P-42663,83',83,0,second half,0,1
S-9367,M-2022-19,T-48,P-44799,46',46,0,second half,1,0
S-9368,M-2022-19,T-48,P-27540,46',46,0,second half,0,1
S-9369,M-2022-19,T-48,P-42078,69',69,0,second half,1,0
S-9370,M-2022-19,T-48,P-10326,69',69,0,second half,0,1
S-9371,M-2022-19,T-25,P-44851,74',74,0,second half,1,0
S-9372,M-2022-19,T-25,P-78091,74',74,0,second half,0,1
S-9373,M-2022-19,T-48,P-35705,79',79,0,second half,1,0
S-9374,M-2022-19,T-48,P-28911,79',79,0,second half,1,0
S-9375,M-2022-19,T-48,P-95036,79',79,0,second half,0,1
S-9376,M-2022-19,T-48,P-55965,79',79,0,second half,0,1
S-9377,M-2022-19,T-25,P-13973,90',90,0,second half,1,0
S-9378,M-2022-19,T-25,P-75912,90',90,0,second half,1,0
S-9379,M-2022-19,T-25,P-34543,90',90,0,second half,0,1
S-9380,M-2022-19,T-25,P-02839,90',90,0,second half,0,1
S-9381,M-2022-20,T-28,P-15674,68',68,0,second half,1,0
S-9382,M-2022-20,T-28,P-21553,68',68,0,second half,1,0
S-9383,M-2022-20,T-28,P-21153,68',68,0,second half,0,1
S-9384,M-2022-20,T-28,P-08169,68',68,0,second half,0,1
S-9385,M-2022-20,T-28,P-76842,77',77,0,second half,1,0
S-9386,M-2022-20,T-83,P-89452,77',77,0,second half,1,0
S-9387,M-2022-20,T-83,P-68952,77',77,0,second half,1,0
S-9388,M-2022-20,T-28,P-59837,77',77,0,second half,0,1
S-9389,M-2022-20,T-83,P-03484,77',77,0,second half,0,1
S-9390,M-2022-20,T-83,P-48265,77',77,0,second half,0,1
S-9391,M-2022-20,T-83,P-30252,83',83,0,second half,1,0
S-9392,M-2022-20,T-83,P-68131,83',83,0,second half,1,0
S-9393,M-2022-20,T-83,P-85878,83',83,0,second half,0,1
S-9394,M-2022-20,T-83,P-94647,83',83,0,second half,0,1
S-9395,M-2022-21,T-79,P-49094,46',46,0,second half,1,0
S-9396,M-2022-21,T-79,P-90867,46',46,0,second half,0,1
S-9397,M-2022-21,T-04,P-51406,64',64,0,second half,1,0
S-9398,M-2022-21,T-04,P-91029,64',64,0,second half,1,0
S-9399,M-2022-21,T-04,P-20087,64',64,0,second half,0,1
S-9400,M-2022-21,T-04,P-82945,64',64,0,second half,0,1
S-9401,M-2022-21,T-79,P-29063,67',67,0,second half,1,0
S-9402,M-2022-21,T-79,P-42223,67',67,0,second half,0,1
S-9403,M-2022-21,T-79,P-11879,73',73,0,second half,1,0
S-9404,M-2022-21,T-79,P-11346,73',73,0,second half,1,0
S-9405,M-2022-21,T-79,P-27079,73',73,0,second half,0,1
S-9406,M-2022-21,T-79,P-21865,73',73,0,second half,0,1
S-9407,M-2022-21,T-04,P-24134,75',75,0,second half,1,0
S-9408,M-2022-21,T-04,P-59727,75',75,0,second half,0,1
S-9409,M-2022-21,T-04,P-35837,85',85,0,second half,1,0
S-9410,M-2022-21,T-04,P-82010,85',85,0,second half,1,0
S-9411,M-2022-21,T-04,P-61979,85',85,0,second half,0,1
S-9412,M-2022-21,T-04,P-27035,85',85,0,second half,0,1
S-9413,M-2022-22,T-63,P-87569,46',46,0,second half,1,0
S-9414,M-2022-22,T-63,P-76864,46',46,0,second half,0,1
S-9415,M-2022-22,T-57,P-32165,63',63,0,second half,1,0
S-9416,M-2022-22,T-57,P-83610,63',63,0,second half,0,1
S-9417,M-2022-22,T-63,P-94422,65',65,0,second half,1,0
S-9418,M-2022-22,T-63,P-06789,65',65,0,second half,0,1
S-9419,M-2022-22,T-57,P-12381,71',71,0,second half,1,0
S-9420,M-2022-22,T-57,P-11013,71',71,0,second half,0,1
S-9421,M-2022-22,T-63,P-20216,85',85,0,second half,1,0
S-9422,M-2022-22,T-63,P-37308,85',85,0,second half,1,0
S-9423,M-2022-22,T-63,P-45581,85',85,0,second half,0,1
S-9424,M-2022-22,T-63,P-10907,85',85,0,second half,0,1
S-9425,M-2022-22,T-63,P-76864,90'+5',90,5,"second half, stoppage time",1,0
S-9426,M-2022-22,T-63,P-84563,90'+5',90,5,"second half, stoppage time",0,1
S-9427,M-2022-23,T-22,P-29053,46',46,0,second half,1,0
S-9428,M-2022-23,T-22,P-85579,46',46,0,second half,0,1
S-9429,M-2022-23,T-30,P-89750,63',63,0,second half,1,0
S-9430,M-2022-23,T-30,P-13613,63',63,0,second half,0,1
S-9431,M-2022-23,T-22,P-57782,73',73,0,second half,1,0
S-9432,M-2022-23,T-22,P-72592,73',73,0,second half,0,1
S-9433,M-2022-23,T-30,P-42326,75',75,0,second half,1,0
S-9434,M-2022-23,T-30,P-97778,75',75,0,second half,1,0
S-9435,M-2022-23,T-30,P-06614,75',75,0,second half,0,1
S-9436,M-2022-23,T-30,P-86920,75',75,0,second half,0,1
S-9437,M-2022-23,T-22,P-70516,85',85,0,second half,1,0
S-9438,M-2022-23,T-22,P-56182,85',85,0,second half,0,1
S-9439,M-2022-23,T-22,P-82877,90'+2',90,2,"second half, stoppage time",1,0
S-9440,M-2022-23,T-22,P-92135,90'+2',90,2,"second half, stoppage time",0,1
S-9441,M-2022-23,T-30,P-90908,90'+3',90,3,"second half, stoppage time",1,0
S-9442,M-2022-23,T-30,P-23304,90'+3',90,3,"second half, stoppage time",0,1
S-9443,M-2022-24,T-46,P-40312,42',42,0,first half,1,0
S-9444,M-2022-24,T-46,P-64299,42',42,0,first half,0,1
S-9445,M-2022-24,T-03,P-03265,57',57,0,second half,1,0
S-9446,M-2022-24,T-03,P-10739,57',57,0,second half,0,1
S-9447,M-2022-24,T-03,P-91431,63',63,0,second half,1,0
S-9448,M-2022-24,T-03,P-81505,63',63,0,second half,1,0
S-9449,M-2022-24,T-03,P-19776,63',63,0,second half,0,1
S-9450,M-2022-24,T-03,P-84430,63',63,0,second half,0,1
S-9451,M-2022-24,T-46,P-09058,66',66,0,second half,1,0
S-9452,M-2022-24,T-46,P-64182,66',66,0,second half,1,0
S-9453,M-2022-24,T-46,P-57865,66',66,0,second half,0,1
S-9454,M-2022-24,T-46,P-81433,66',66,0,second half,0,1
S-9455,M-2022-24,T-03,P-42113,69',69,0,second half,1,0
S-9456,M-2022-24,T-03,P-71343,69',69,0,second half,1,0
S-9457,M-2022-24,T-03,P-40147,69',69,0,second half,0,1
S-9458,M-2022-24,T-03,P-79650,69',69,0,second half,0,1
S-9459,M-2022-24,T-46,P-24705,73',73,0,second half,1,0
S-9460,M-2022-24,T-46,P-73491,73',73,0,second half,0,1
S-9461,M-2022-25,T-44,P-26303,46',46,0,second half,1,0
S-9462,M-2022-25,T-44,P-57586,46',46,0,second half,1,0
S-9463,M-2022-25,T-44,P-41902,46',46,0,second half,0,1
S-9464,M-2022-25,T-44,P-46913,46',46,0,second half,0,1
S-9465,M-2022-25,T-44,P-45981,62',62,0,second half,1,0
S-9466,M-2022-25,T-44,P-22633,62',62,0,second half,0,1
S-9467,M-2022-25,T-17,P-12179,65',65,0,second half,1,0
S-9468,M-2022-25,T-17,P-02556,65',65,0,second half,1,0
S-9469,M-2022-25,T-17,P-44957,65',65,0,second half,0,1
S-9470,M-2022-25,T-17,P-09889,65',65,0,second half,0,1
S-9471,M-2022-25,T-44,P-58907,67',67,0,second half,1,0
S-9472,M-2022-25,T-44,P-86909,67',67,0,second half,0,1
S-9473,M-2022-25,T-44,P-64056,82',82,0,second half,1,0
S-9474,M-2022-25,T-44,P-05559,82',82,0,second half,0,1
S-9475,M-2022-25,T-17,P-11767,89',89,0,second half,1,0
S-9476,M-2022-25,T-17,P-32622,89',89,0,second half,0,1
S-9477,M-2022-25,T-17,P-70812,90'+5',90,5,"second half, stoppage time",1,0
S-9478,M-2022-25,T-17,P-57150,90'+5',90,5,"second half, stoppage time",0,1
S-9479,M-2022-26,T-06,P-21652,60',60,0,second half,1,0
S-9480,M-2022-26,T-06,P-72011,60',60,0,second half,1,0
S-9481,M-2022-26,T-06,P-47906,60',60,0,second half,0,1
S-9482,M-2022-26,T-06,P-84852,60',60,0,second half,0,1
S-9483,M-2022-26,T-47,P-45288,68',68,0,second half,1,0
S-9484,M-2022-26,T-47,P-23330,68',68,0,second half,1,0
S-9485,M-2022-26,T-47,P-05265,68',68,0,second half,0,1
S-9486,M-2022-26,T-47,P-91543,68',68,0,second half,0,1
S-9487,M-2022-26,T-47,P-42517,73',73,0,second half,1,0
S-9488,M-2022-26,T-47,P-59033,73',73,0,second half,1,0
S-9489,M-2022-26,T-47,P-48295,73',73,0,second half,0,1
S-9490,M-2022-26,T-47,P-90423,73',73,0,second half,0,1
S-9491,M-2022-26,T-06,P-74337,75',75,0,second half,1,0
S-9492,M-2022-26,T-06,P-13975,75',75,0,second half,1,0
S-9493,M-2022-26,T-06,P-61810,75',75,0,second half,0,1
S-9494,M-2022-26,T-06,P-95312,75',75,0,second half,0,1
S-9495,M-2022-26,T-47,P-40619,78',78,0,second half,1,0
S-9496,M-2022-26,T-47,P-14026,78',78,0,second half,0,1
S-9497,M-2022-26,T-06,P-22930,81',81,0,second half,1,0
S-9498,M-2022-26,T-06,P-72637,81',81,0,second half,0,1
S-9499,M-2022-27,T-12,P-28794,46',46,0,second half,1,0
S-9500,M-2022-27,T-12,P-01925,46',46,0,second half,1,0
S-9501,M-2022-27,T-12,P-27541,46',46,0,second half,0,1
S-9502,M-2022-27,T-12,P-85670,46',46,0,second half,0,1
S-9503,M-2022-27,T-18,P-31643,60',60,0,second half,1,0
S-9504,M-2022-27,T-18,P-46461,60',60,0,second half,0,1
S-9505,M-2022-27,T-12,P-42390,62',62,0,second half,1,0
S-9506,M-2022-27,T-12,P-35706,62',62,0,second half,0,1
S-9507,M-2022-27,T-18,P-65182,72',72,0,second half,1,0
S-9508,M-2022-27,T-12,P-03472,72',72,0,second half,1,0
S-9509,M-2022-27,T-12,P-48340,72',72,0,second half,1,0
S-9510,M-2022-27,T-18,P-22160,72',72,0,second half,0,1
S-9511,M-2022-27,T-12,P-58061,72',72,0,second half,0,1
S-9512,M-2022-27,T-12,P-55821,72',72,0,second half,0,1
S-9513,M-2022-27,T-18,P-29491,86',86,0,second half,1,0
S-9514,M-2022-27,T-18,P-07670,86',86,0,second half,1,0
S-9515,M-2022-27,T-18,P-93884,86',86,0,second half,1,0
S-9516,M-2022-27,T-18,P-26942,86',86,0,second half,0,1
S-9517,M-2022-27,T-18,P-64353,86',86,0,second half,0,1
S-9518,M-2022-27,T-18,P-89948,86',86,0,second half,0,1
S-9519,M-2022-28,T-73,P-31301,54',54,0,second half,1,0
S-9520,M-2022-28,T-73,P-29274,54',54,0,second half,0,1
S-9521,M-2022-28,T-73,P-88433,66',66,0,second half,1,0
S-9522,M-2022-28,T-73,P-09400,66',66,0,second half,1,0
S-9523,M-2022-28,T-73,P-37294,66',66,0,second half,0,1
S-9524,M-2022-28,T-73,P-68218,66',66,0,second half,0,1
S-9525,M-2022-28,T-31,P-11933,70',70,0,second half,1,0
S-9526,M-2022-28,T-31,P-08896,70',70,0,second half,1,0
S-9527,M-2022-28,T-31,P-28154,70',70,0,second half,1,0
S-9528,M-2022-28,T-31,P-46246,70',70,0,second half,0,1
S-9529,M-2022-28,T-31,P-89863,70',70,0,second half,0,1
S-9530,M-2022-28,T-31,P-39464,70',70,0,second half,0,1
S-9531,M-2022-28,T-73,P-01416,82',82,0,second half,1,0
S-9532,M-2022-28,T-73,P-49008,82',82,0,second half,0,1
S-9533,M-2022-28,T-31,P-75989,85',85,0,second half,1,0
S-9534,M-2022-28,T-31,P-18188,85',85,0,second half,0,1
S-9535,M-2022-28,T-31,P-20804,87',87,0,second half,1,0
S-9536,M-2022-28,T-31,P-71859,87',87,0,second half,0,1
S-9537,M-2022-29,T-11,P-34633,55',55,0,second half,1,0
S-9538,M-2022-29,T-66,P-98435,55',55,0,second half,1,0
S-9539,M-2022-29,T-11,P-53452,55',55,0,second half,0,1
S-9540,M-2022-29,T-66,P-19069,55',55,0,second half,0,1
S-9541,M-2022-29,T-11,P-29115,67',67,0,second half,1,0
S-9542,M-2022-29,T-11,P-20259,67',67,0,second half,1,0
S-9543,M-2022-29,T-11,P-51549,67',67,0,second half,0,1
S-9544,M-2022-29,T-11,P-36707,67',67,0,second half,0,1
S-9545,M-2022-29,T-66,P-30283,78',78,0,second half,1,0
S-9546,M-2022-29,T-66,P-58363,78',78,0,second half,1,0
S-9547,M-2022-29,T-66,P-27744,78',78,0,second half,1,0
S-9548,M-2022-29,T-66,P-70515,78',78,0,second half,0,1
S-9549,M-2022-29,T-66,P-79900,78',78,0,second half,0,1
S-9550,M-2022-29,T-66,P-89573,78',78,0,second half,0,1
S-9551,M-2022-29,T-11,P-38355,81',81,0,second half,1,0
S-9552,M-2022-29,T-11,P-39394,81',81,0,second half,1,0
S-9553,M-2022-29,T-11,P-63923,81',81,0,second half,0,1
S-9554,M-2022-29,T-11,P-68058,81',81,0,second half,0,1
S-9555,M-2022-29,T-66,P-80738,90'+2',90,2,"second half, stoppage time",1,0
S-9556,M-2022-29,T-66,P-79754,90'+2',90,2,"second half, stoppage time",0,1
S-9557,M-2022-30,T-71,P-94500,46',46,0,second half,1,0
S-9558,M-2022-30,T-71,P-10357,46',46,0,second half,0,1
S-9559,M-2022-30,T-71,P-88360,57',57,0,second half,1,0
S-9560,M-2022-30,T-71,P-87514,57',57,0,second half,0,1
S-9561,M-2022-30,T-71,P-64292,78',78,0,second half,1,0
S-9562,M-2022-30,T-32,P-12913,78',78,0,second half,1,0
S-9563,M-2022-30,T-32,P-01945,78',78,0,second half,1,0
S-9564,M-2022-30,T-32,P-31765,78',78,0,second half,1,0
S-9565,M-2022-30,T-71,P-92710,78',78,0,second half,0,1
S-9566,M-2022-30,T-32,P-33325,78',78,0,second half,0,1
S-9567,M-2022-30,T-32,P-92252,78',78,0,second half,0,1
S-9568,M-2022-30,T-32,P-08359,78',78,0,second half,0,1
S-9569,M-2022-30,T-32,P-23821,83',83,0,second half,1,0
S-9570,M-2022-30,T-32,P-59808,83',83,0,second half,0,1
S-9571,M-2022-30,T-32,P-28517,88',88,0,second half,1,0
S-9572,M-2022-30,T-32,P-94579,88',88,0,second half,0,1
S-9573,M-2022-30,T-71,P-14360,90'+2',90,2,"second half, stoppage time",1,0
S-9574,M-2022-30,T-71,P-57511,90'+2',90,2,"second half, stoppage time",0,1
S-9575,M-2022-31,T-09,P-05164,46',46,0,second half,1,0
S-9576,M-2022-31,T-09,P-06446,46',46,0,second half,0,1
S-9577,M-2022-31,T-09,P-74941,58',58,0,second half,1,0
S-9578,M-2022-31,T-75,P-25593,58',58,0,second half,1,0
S-9579,M-2022-31,T-75,P-85823,58',58,0,second half,1,0
S-9580,M-2022-31,T-09,P-74688,58',58,0,second half,0,1
S-9581,M-2022-31,T-75,P-29932,58',58,0,second half,0,1
S-9582,M-2022-31,T-75,P-20482,58',58,0,second half,0,1
S-9583,M-2022-31,T-09,P-83169,73',73,0,second half,1,0
S-9584,M-2022-31,T-09,P-68016,73',73,0,second half,1,0
S-9585,M-2022-31,T-09,P-92004,73',73,0,second half,0,1
S-9586,M-2022-31,T-09,P-37860,73',73,0,second half,0,1
S-9587,M-2022-31,T-75,P-11878,76',76,0,second half,1,0
S-9588,M-2022-31,T-75,P-19075,76',76,0,second half,1,0
S-9589,M-2022-31,T-75,P-32222,76',76,0,second half,0,1
S-9590,M-2022-31,T-75,P-07180,76',76,0,second half,0,1
S-9591,M-2022-31,T-09,P-97698,86',86,0,second half,1,0
S-9592,M-2022-31,T-75,P-38927,86',86,0,second half,1,0
S-9593,M-2022-31,T-09,P-26953,86',86,0,second half,0,1
S-9594,M-2022-31,T-75,P-00244,86',86,0,second half,0,1
S-9595,M-2022-32,T-58,P-87003,42',42,0,first half,1,0
S-9596,M-2022-32,T-58,P-67578,42',42,0,first half,0,1
S-9597,M-2022-32,T-84,P-78440,62',62,0,second half,1,0
S-9598,M-2022-32,T-84,P-46785,62',62,0,second half,1,0
S-9599,M-2022-32,T-84,P-95062,62',62,0,second half,0,1
S-9600,M-2022-32,T-84,P-62594,62',62,0,second half,0,1
S-9601,M-2022-32,T-58,P-22983,69',69,0,second half,1,0
S-9602,M-2022-32,T-58,P-27349,69',69,0,second half,0,1
S-9603,M-2022-32,T-84,P-18885,72',72,0,second half,1,0
S-9604,M-2022-32,T-84,P-59138,72',72,0,second half,1,0
S-9605,M-2022-32,T-84,P-70671,72',72,0,second half,0,1
S-9606,M-2022-32,T-84,P-30486,72',72,0,second half,0,1
S-9607,M-2022-32,T-58,P-44689,82',82,0,second half,1,0
S-9608,M-2022-32,T-58,P-70442,82',82,0,second half,1,0
S-9609,M-2022-32,T-58,P-17931,82',82,0,second half,1,0
S-9610,M-2022-32,T-58,P-57759,82',82,0,second half,0,1
S-9611,M-2022-32,T-58,P-41647,82',82,0,second half,0,1
S-9612,M-2022-32,T-58,P-46583,82',82,0,second half,0,1
S-9613,M-2022-32,T-84,P-90796,86',86,0,second half,1,0
S-9614,M-2022-32,T-84,P-18564,86',86,0,second half,0,1
S-9615,M-2022-33,T-25,P-13321,46',46,0,second half,1,0
S-9616,M-2022-33,T-25,P-28364,46',46,0,second half,1,0
S-9617,M-2022-33,T-25,P-75628,46',46,0,second half,0,1
S-9618,M-2022-33,T-25,P-78091,46',46,0,second half,0,1
S-9619,M-2022-33,T-25,P-44851,64',64,0,second half,1,0
S-9620,M-2022-33,T-25,P-69217,64',64,0,second half,0,1
S-9621,M-2022-33,T-65,P-61416,74',74,0,second half,1,0
S-9622,M-2022-33,T-65,P-33958,74',74,0,second half,1,0
S-9623,M-2022-33,T-65,P-96697,74',74,0,second half,0,1
S-9624,M-2022-33,T-65,P-88928,74',74,0,second half,0,1
S-9625,M-2022-33,T-25,P-62543,85',85,0,second half,1,0
S-9626,M-2022-33,T-25,P-73694,85',85,0,second half,0,1
S-9627,M-2022-33,T-65,P-33622,90'+5',90,5,"second half, stoppage time",1,0
S-9628,M-2022-33,T-65,P-90626,90'+5',90,5,"second half, stoppage time",0,1
S-9629,M-2022-34,T-59,P-38732,64',64,0,second half,1,0
S-9630,M-2022-34,T-59,P-63532,64',64,0,second half,1,0
S-9631,M-2022-34,T-59,P-01930,64',64,0,second half,1,0
S-9632,M-2022-34,T-59,P-51678,64',64,0,second half,0,1
S-9633,M-2022-34,T-59,P-95754,64',64,0,second half,0,1
S-9634,M-2022-34,T-59,P-17048,64',64,0,second half,0,1
S-9635,M-2022-34,T-48,P-42078,66',66,0,second half,1,0
S-9636,M-2022-34,T-48,P-27540,66',66,0,second half,1,0
S-9637,M-2022-34,T-48,P-10326,66',66,0,second half,0,1
S-9638,M-2022-34,T-48,P-57087,66',66,0,second half,0,1
S-9639,M-2022-34,T-48,P-55965,82',82,0,second half,1,0
S-9640,M-2022-34,T-48,P-28911,82',82,0,second half,1,0
S-9641,M-2022-34,T-48,P-95036,82',82,0,second half,0,1
S-9642,M-2022-34,T-48,P-35705,82',82,0,second half,0,1
S-9643,M-2022-34,T-59,P-01077,85',85,0,second half,1,0
S-9644,M-2022-34,T-59,P-97800,85',85,0,second half,1,0
S-9645,M-2022-34,T-59,P-32949,85',85,0,second half,0,1
S-9646,M-2022-34,T-59,P-57100,85',85,0,second half,0,1
S-9647,M-2022-34,T-48,P-17688,86',86,0,second half,1,0
S-9648,M-2022-34,T-48,P-95763,86',86,0,second half,0,1
S-9649,M-2022-35,T-38,P-74098,45'+2',45,2,"first half, stoppage time",1,0
S-9650,M-2022-35,T-38,P-68842,45'+2',45,2,"first half, stoppage time",0,1
S-9651,M-2022-35,T-38,P-09113,46',46,0,second half,1,0
S-9652,M-2022-35,T-83,P-11737,46',46,0,second half,1,0
S-9653,M-2022-35,T-38,P-87786,46',46,0,second half,0,1
S-9654,M-2022-35,T-83,P-03484,46',46,0,second half,0,1
S-9655,M-2022-35,T-83,P-68952,65',65,0,second half,1,0
S-9656,M-2022-35,T-83,P-86410,65',65,0,second half,0,1
S-9657,M-2022-35,T-38,P-42215,71',71,0,second half,1,0
S-9658,M-2022-35,T-38,P-75785,71',71,0,second half,1,0
S-9659,M-2022-35,T-38,P-04541,71',71,0,second half,0,1
S-9660,M-2022-35,T-38,P-62858,71',71,0,second half,0,1
S-9661,M-2022-35,T-38,P-45653,77',77,0,second half,1,0
S-9662,M-2022-35,T-83,P-94647,77',77,0,second half,1,0
S-9663,M-2022-35,T-38,P-53957,77',77,0,second half,0,1
S-9664,M-2022-35,T-83,P-68131,77',77,0,second half,0,1
S-9665,M-2022-35,T-83,P-89452,82',82,0,second half,1,0
S-9666,M-2022-35,T-83,P-30252,82',82,0,second half,1,0
S-9667,M-2022-35,T-83,P-48265,82',82,0,second half,0,1
S-9668,M-2022-35,T-83,P-57029,82',82,0,second half,0,1
S-9669,M-2022-36,T-85,P-87190,36',36,0,first half,1,0
S-9670,M-2022-36,T-85,P-56503,36',36,0,first half,0,1
S-9671,M-2022-36,T-85,P-63927,46',46,0,second half,1,0
S-9672,M-2022-36,T-85,P-57098,46',46,0,second half,0,1
S-9673,M-2022-36,T-85,P-41198,57',57,0,second half,1,0
S-9674,M-2022-36,T-28,P-74071,57',57,0,second half,1,0
S-9675,M-2022-36,T-28,P-84787,57',57,0,second half,1,0
S-9676,M-2022-36,T-28,P-58924,57',57,0,second half,1,0
S-9677,M-2022-36,T-85,P-69082,57',57,0,second half,0,1
S-9678,M-2022-36,T-28,P-05318,57',57,0,second half,0,1
S-9679,M-2022-36,T-28,P-22844,57',57,0,second half,0,1
S-9680,M-2022-36,T-28,P-43567,57',57,0,second half,0,1
S-9681,M-2022-36,T-28,P-36400,65',65,0,second half,1,0
S-9682,M-2022-36,T-28,P-25937,65',65,0,second half,0,1
S-9683,M-2022-36,T-28,P-59837,75',75,0,second half,1,0
S-9684,M-2022-36,T-28,P-21153,75',75,0,second half,0,1
S-9685,M-2022-36,T-85,P-74707,77',77,0,second half,1,0
S-9686,M-2022-36,T-85,P-94779,77',77,0,second half,0,1
S-9687,M-2022-36,T-85,P-92761,81',81,0,second half,1,0
