goal_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-2244,WC-2003,M-2003-03,T-31,P-53366,39',39,0,first half,0,1
G-2245,WC-2003,M-2003-03,T-31,P-06382,47',47,0,second half,0,0
G-2246,WC-2003,M-2003-03,T-31,P-52478,75',75,0,second half,0,0
G-2247,WC-2003,M-2003-03,T-31,P-08780,90'+2',90,2,"second half, stoppage time",0,0
G-2248,WC-2003,M-2003-04,T-44,P-72113,13',13,0,first half,0,0
G-2249,WC-2003,M-2003-04,T-44,P-72113,38',38,0,first half,0,0
G-2250,WC-2003,M-2003-04,T-44,P-37697,64',64,0,second half,0,0
G-2251,WC-2003,M-2003-04,T-44,P-36911,72',72,0,second half,0,0
G-2252,WC-2003,M-2003-04,T-44,P-36911,75',75,0,second half,0,0
G-2253,WC-2003,M-2003-04,T-44,P-36911,80',80,0,second half,0,0
G-2254,WC-2003,M-2003-05,T-83,P-25850,27',27,0,first half,0,0
G-2255,WC-2003,M-2003-05,T-83,P-18634,36',36,0,first half,0,0
G-2256,WC-2003,M-2003-05,T-74,P-36470,58',58,0,second half,0,0
G-2257,WC-2003,M-2003-05,T-83,P-92403,78',78,0,second half,0,0
G-2258,WC-2003,M-2003-06,T-09,P-07458,14',14,0,first half,0,1
G-2259,WC-2003,M-2003-06,T-09,P-90420,55',55,0,second half,0,0
G-2260,WC-2003,M-2003-06,T-09,P-90420,62',62,0,second half,0,0
G-2261,WC-2003,M-2003-07,T-04,P-72006,38',38,0,first half,0,0
G-2262,WC-2003,M-2003-07,T-62,P-35111,39',39,0,first half,1,0
G-2263,WC-2003,M-2003-07,T-62,P-90185,89',89,0,second half,0,0
G-2264,WC-2003,M-2003-08,T-14,P-14903,29',29,0,first half,0,0
G-2265,WC-2003,M-2003-09,T-09,P-46780,26',26,0,first half,0,0
G-2266,WC-2003,M-2003-09,T-09,P-85281,37',37,0,first half,0,0
G-2267,WC-2003,M-2003-09,T-53,P-75121,45',45,0,first half,0,0
G-2268,WC-2003,M-2003-09,T-09,P-07458,59',59,0,second half,0,0
G-2269,WC-2003,M-2003-09,T-09,P-90420,68',68,0,second half,0,0
G-2270,WC-2003,M-2003-10,T-31,P-53205,23',23,0,first half,0,0
G-2271,WC-2003,M-2003-10,T-31,P-52478,36',36,0,first half,0,0
G-2272,WC-2003,M-2003-10,T-31,P-52478,66',66,0,second half,0,0
G-2273,WC-2003,M-2003-11,T-30,P-17746,84',84,0,second half,0,0
G-2274,WC-2003,M-2003-12,T-12,P-26057,19',19,0,first half,0,1
G-2275,WC-2003,M-2003-12,T-12,P-74702,79',79,0,second half,0,0
G-2276,WC-2003,M-2003-12,T-12,P-74702,82',82,0,second half,0,0
G-2277,WC-2003,M-2003-13,T-62,P-24480,36',36,0,first half,0,0
G-2278,WC-2003,M-2003-13,T-62,P-90659,54',54,0,second half,0,0
G-2279,WC-2003,M-2003-13,T-62,P-42830,80',80,0,second half,0,0
G-2280,WC-2003,M-2003-14,T-74,P-36470,7',7,0,first half,0,0
G-2281,WC-2003,M-2003-15,T-04,P-47947,28',28,0,first half,0,0
G-2282,WC-2003,M-2003-15,T-14,P-16075,46',46,0,second half,0,0
G-2283,WC-2003,M-2003-16,T-83,P-28901,6',6,0,first half,0,1
G-2284,WC-2003,M-2003-16,T-83,P-28901,12',12,0,first half,0,0
G-2285,WC-2003,M-2003-16,T-83,P-18634,47',47,0,second half,0,0
G-2286,WC-2003,M-2003-16,T-83,P-89236,65',65,0,second half,0,0
G-2287,WC-2003,M-2003-16,T-83,P-89416,89',89,0,second half,0,1
G-2288,WC-2003,M-2003-17,T-09,P-90420,58',58,0,second half,0,0
G-2289,WC-2003,M-2003-17,T-30,P-17746,90'+2',90,2,"second half, stoppage time",0,0
G-2290,WC-2003,M-2003-18,T-53,P-70069,5',5,0,first half,0,0
G-2291,WC-2003,M-2003-18,T-53,P-49154,24',24,0,first half,0,0
G-2292,WC-2003,M-2003-18,T-53,P-49154,31',31,0,first half,0,0
G-2293,WC-2003,M-2003-18,T-53,P-75121,40',40,0,first half,0,0
G-2294,WC-2003,M-2003-18,T-53,P-04956,52',52,0,second half,0,0
G-2295,WC-2003,M-2003-18,T-71,P-32577,75',75,0,second half,0,0
G-2296,WC-2003,M-2003-18,T-53,P-65709,80',80,0,second half,0,0
G-2297,WC-2003,M-2003-18,T-53,P-65709,90',90,0,second half,0,0
G-2298,WC-2003,M-2003-19,T-31,P-50598,3',3,0,first half,0,0
G-2299,WC-2003,M-2003-19,T-31,P-53366,24',24,0,first half,0,1
G-2300,WC-2003,M-2003-19,T-31,P-52478,32',32,0,first half,0,0
G-2301,WC-2003,M-2003-19,T-31,P-50598,43',43,0,first half,0,0
G-2302,WC-2003,M-2003-19,T-03,P-70312,71',71,0,second half,0,0
G-2303,WC-2003,M-2003-19,T-31,P-09674,89',89,0,second half,0,0
G-2304,WC-2003,M-2003-19,T-31,P-80012,90'+2',90,2,"second half, stoppage time",0,0
G-2305,WC-2003,M-2003-20,T-44,P-72113,20',20,0,first half,0,0
G-2306,WC-2003,M-2003-20,T-12,P-74702,36',36,0,first half,0,0
G-2307,WC-2003,M-2003-20,T-12,P-97813,49',49,0,second half,0,0
G-2308,WC-2003,M-2003-20,T-12,P-20854,72',72,0,second half,0,0
G-2309,WC-2003,M-2003-21,T-74,P-31388,56',56,0,second half,0,0
G-2310,WC-2003,M-2003-21,T-74,P-31388,79',79,0,second half,0,0
G-2311,WC-2003,M-2003-21,T-74,P-52220,81',81,0,second half,0,0
G-2312,WC-2003,M-2003-22,T-83,P-89236,17',17,0,first half,0,1
G-2313,WC-2003,M-2003-22,T-83,P-27814,48',48,0,second half,0,0
G-2314,WC-2003,M-2003-22,T-83,P-27814,66',66,0,second half,0,0
G-2315,WC-2003,M-2003-23,T-32,P-99818,34',34,0,first half,0,0
G-2316,WC-2003,M-2003-23,T-32,P-99818,39',39,0,first half,0,0
G-2317,WC-2003,M-2003-23,T-04,P-47947,61',61,0,second half,0,0
G-2318,WC-2003,M-2003-24,T-14,P-16075,16',16,0,first half,0,0
G-2319,WC-2003,M-2003-25,T-74,P-36470,23',23,0,first half,0,0
G-2320,WC-2003,M-2003-25,T-09,P-07458,44',44,0,first half,0,1
G-2321,WC-2003,M-2003-25,T-74,P-97773,53',53,0,second half,0,0
G-2322,WC-2003,M-2003-26,T-83,P-89236,24',24,0,first half,0,0
G-2323,WC-2003,M-2003-27,T-31,P-80012,25',25,0,first half,0,0
G-2324,WC-2003,M-2003-27,T-31,P-53205,57',57,0,second half,0,0
G-2325,WC-2003,M-2003-27,T-31,P-08789,60',60,0,second half,0,0
G-2326,WC-2003,M-2003-27,T-31,P-08780,62',62,0,second half,0,0
G-2327,WC-2003,M-2003-27,T-62,P-17206,70',70,0,second half,0,0
G-2328,WC-2003,M-2003-27,T-31,P-52478,80',80,0,second half,0,0
G-2329,WC-2003,M-2003-27,T-31,P-08780,85',85,0,second half,0,0
G-2330,WC-2003,M-2003-27,T-31,P-52478,89',89,0,second half,0,0
G-2331,WC-2003,M-2003-28,T-12,P-26057,7',7,0,first half,0,0
G-2332,WC-2003,M-2003-29,T-31,P-08780,15',15,0,first half,0,0
G-2333,WC-2003,M-2003-29,T-31,P-50598,90'+1',90,1,"second half, stoppage time",0,0
G-2334,WC-2003,M-2003-29,T-31,P-52478,90'+3',90,3,"second half, stoppage time",0,0
G-2335,WC-2003,M-2003-30,T-12,P-20854,64',64,0,second half,0,0
G-2336,WC-2003,M-2003-30,T-74,P-52220,79',79,0,second half,0,0
G-2337,WC-2003,M-2003-30,T-74,P-29677,86',86,0,second half,0,0
G-2338,WC-2003,M-2003-31,T-83,P-25850,22',22,0,first half,0,0
G-2339,WC-2003,M-2003-31,T-12,P-97813,38',38,0,first half,0,0
G-2340,WC-2003,M-2003-31,T-83,P-92403,51',51,0,second half,0,0
G-2341,WC-2003,M-2003-31,T-83,P-98699,80',80,0,second half,0,0
G-2342,WC-2003,M-2003-32,T-74,P-31388,41',41,0,first half,0,0
G-2343,WC-2003,M-2003-32,T-31,P-50598,46',46,0,second half,0,0
G-2344,WC-2003,M-2003-32,T-31,P-41816,98',98,0,"extra time, first half",0,0
G-2345,WC-2006,M-2006-01,T-31,P-18599,6',6,0,first half,0,0
G-2346,WC-2006,M-2006-01,T-17,P-22046,12',12,0,first half,0,0
G-2347,WC-2006,M-2006-01,T-31,P-27787,17',17,0,first half,0,0
G-2348,WC-2006,M-2006-01,T-31,P-27787,61',61,0,second half,0,0
G-2349,WC-2006,M-2006-01,T-17,P-22046,73',73,0,second half,0,0
G-2350,WC-2006,M-2006-01,T-31,P-35264,87',87,0,second half,0,0
G-2351,WC-2006,M-2006-02,T-25,P-86943,24',24,0,first half,0,0
G-2352,WC-2006,M-2006-02,T-25,P-19156,80',80,0,second half,0,0
G-2353,WC-2006,M-2006-03,T-28,P-19241,3',3,0,first half,1,0
G-2354,WC-2006,M-2006-05,T-03,P-19888,24',24,0,first half,0,0
G-2355,WC-2006,M-2006-05,T-03,P-38901,38',38,0,first half,0,0
G-2356,WC-2006,M-2006-05,T-42,P-99466,82',82,0,second half,0,0
G-2357,WC-2006,M-2006-06,T-48,P-23705,18',18,0,first half,0,0
G-2358,WC-2006,M-2006-07,T-46,P-34977,28',28,0,first half,0,0
G-2359,WC-2006,M-2006-07,T-38,P-20762,36',36,0,first half,0,0
G-2360,WC-2006,M-2006-07,T-46,P-34977,76',76,0,second half,0,0
G-2361,WC-2006,M-2006-07,T-46,P-30651,79',79,0,second half,0,0
G-2362,WC-2006,M-2006-08,T-58,P-57982,4',4,0,first half,0,0
G-2363,WC-2006,M-2006-09,T-44,P-77277,26',26,0,first half,0,0
G-2364,WC-2006,M-2006-09,T-04,P-44926,84',84,0,second half,0,0
G-2365,WC-2006,M-2006-09,T-04,P-44926,89',89,0,second half,0,0
G-2366,WC-2006,M-2006-09,T-04,P-59039,90'+2',90,2,"second half, stoppage time",0,0
G-2367,WC-2006,M-2006-10,T-20,P-81477,5',5,0,first half,0,0
G-2368,WC-2006,M-2006-10,T-20,P-29090,36',36,0,first half,0,0
G-2369,WC-2006,M-2006-10,T-20,P-29090,76',76,0,second half,0,0
G-2370,WC-2006,M-2006-11,T-41,P-99537,40',40,0,first half,0,0
G-2371,WC-2006,M-2006-11,T-41,P-38599,83',83,0,second half,0,0
G-2372,WC-2006,M-2006-12,T-77,P-04210,31',31,0,first half,0,0
G-2373,WC-2006,M-2006-12,T-71,P-22338,54',54,0,second half,0,0
G-2374,WC-2006,M-2006-12,T-71,P-26616,72',72,0,second half,0,0
G-2375,WC-2006,M-2006-14,T-09,P-58388,44',44,0,first half,0,0
G-2376,WC-2006,M-2006-15,T-73,P-73924,13',13,0,first half,0,0
G-2377,WC-2006,M-2006-15,T-73,P-49097,17',17,0,first half,0,0
G-2378,WC-2006,M-2006-15,T-73,P-49097,48',48,0,second half,0,1
G-2379,WC-2006,M-2006-15,T-73,P-71661,81',81,0,second half,0,0
G-2380,WC-2006,M-2006-16,T-79,P-00640,23',23,0,first half,0,0
G-2381,WC-2006,M-2006-16,T-63,P-87114,57',57,0,second half,0,0
G-2382,WC-2006,M-2006-16,T-63,P-88041,84',84,0,second half,0,0
G-2383,WC-2006,M-2006-16,T-79,P-76769,90'+2',90,2,"second half, stoppage time",0,0
G-2384,WC-2006,M-2006-17,T-31,P-55504,90'+1',90,1,"second half, stoppage time",0,0
G-2385,WC-2006,M-2006-18,T-25,P-86943,8',8,0,first half,0,0
G-2386,WC-2006,M-2006-18,T-25,P-19156,54',54,0,second half,0,0
G-2387,WC-2006,M-2006-18,T-25,P-03128,90'+2',90,2,"second half, stoppage time",0,0
G-2388,WC-2006,M-2006-19,T-28,P-77532,83',83,0,second half,0,0
G-2389,WC-2006,M-2006-19,T-28,P-62157,90'+1',90,1,"second half, stoppage time",0,0
G-2390,WC-2006,M-2006-20,T-74,P-84022,89',89,0,second half,0,0
G-2391,WC-2006,M-2006-21,T-03,P-33570,6',6,0,first half,0,0
G-2392,WC-2006,M-2006-21,T-03,P-66229,31',31,0,first half,0,0
G-2393,WC-2006,M-2006-21,T-03,P-33570,41',41,0,first half,0,0
G-2394,WC-2006,M-2006-21,T-03,P-19888,78',78,0,second half,0,0
G-2395,WC-2006,M-2006-21,T-03,P-29080,84',84,0,second half,0,0
G-2396,WC-2006,M-2006-21,T-03,P-14758,88',88,0,second half,0,0
G-2397,WC-2006,M-2006-22,T-48,P-99934,23',23,0,first half,0,0
G-2398,WC-2006,M-2006-22,T-48,P-03013,27',27,0,first half,0,0
G-2399,WC-2006,M-2006-22,T-42,P-64184,38',38,0,first half,0,0
G-2400,WC-2006,M-2006-24,T-58,P-96343,63',63,0,second half,0,0
G-2401,WC-2006,M-2006-24,T-58,P-70442,80',80,0,second half,0,1
G-2402,WC-2006,M-2006-25,T-32,P-38556,2',2,0,first half,0,0
G-2403,WC-2006,M-2006-25,T-32,P-50641,82',82,0,second half,0,0
G-2404,WC-2006,M-2006-26,T-41,P-48645,22',22,0,first half,0,0
G-2405,WC-2006,M-2006-26,T-83,P-14267,27',27,0,first half,1,0
G-2406,WC-2006,M-2006-28,T-09,P-20372,49',49,0,second half,0,0
G-2407,WC-2006,M-2006-28,T-09,P-54042,90',90,0,second half,0,0
G-2408,WC-2006,M-2006-29,T-30,P-51395,9',9,0,first half,0,0
G-2409,WC-2006,M-2006-29,T-71,P-25724,81',81,0,second half,0,0
G-2410,WC-2006,M-2006-30,T-75,P-61684,16',16,0,first half,0,0
G-2411,WC-2006,M-2006-30,T-75,P-97143,88',88,0,second half,0,0
G-2412,WC-2006,M-2006-31,T-81,P-07368,4',4,0,first half,0,0
G-2413,WC-2006,M-2006-31,T-81,P-56553,36',36,0,first half,0,0
G-2414,WC-2006,M-2006-31,T-81,P-86650,46',46,0,second half,0,0
G-2415,WC-2006,M-2006-31,T-81,P-98387,84',84,0,second half,0,0
G-2416,WC-2006,M-2006-32,T-79,P-61850,8',8,0,first half,0,0
G-2417,WC-2006,M-2006-32,T-73,P-24556,71',71,0,second half,0,0
G-2418,WC-2006,M-2006-32,T-73,P-71661,76',76,0,second half,0,0
G-2419,WC-2006,M-2006-32,T-73,P-71661,90'+1',90,1,"second half, stoppage time",0,1
G-2420,WC-2006,M-2006-33,T-17,P-55170,25',25,0,first half,0,0
G-2421,WC-2006,M-2006-33,T-57,P-37586,33',33,0,first half,0,0
G-2422,WC-2006,M-2006-33,T-57,P-37586,65',65,0,second half,0,0
G-2423,WC-2006,M-2006-34,T-31,P-27787,4',4,0,first half,0,0
G-2424,WC-2006,M-2006-34,T-31,P-27787,44',44,0,first half,0,0
G-2425,WC-2006,M-2006-34,T-31,P-36287,57',57,0,second half,0,0
G-2426,WC-2006,M-2006-35,T-55,P-52480,25',25,0,first half,1,0
G-2427,WC-2006,M-2006-35,T-55,P-88899,86',86,0,second half,0,0
G-2428,WC-2006,M-2006-36,T-28,P-37933,34',34,0,first half,0,0
G-2429,WC-2006,M-2006-36,T-74,P-45212,51',51,0,second half,0,0
G-2430,WC-2006,M-2006-36,T-28,P-62157,85',85,0,second half,0,0
G-2431,WC-2006,M-2006-36,T-74,P-42895,90',90,0,second half,0,0
G-2432,WC-2006,M-2006-37,T-02,P-78483,60',60,0,second half,0,0
G-2433,WC-2006,M-2006-37,T-38,P-02909,75',75,0,second half,0,0
G-2434,WC-2006,M-2006-38,T-58,P-17581,6',6,0,first half,0,0
G-2435,WC-2006,M-2006-38,T-58,P-32279,24',24,0,first half,0,1
G-2436,WC-2006,M-2006-38,T-46,P-89438,29',29,0,first half,0,0
G-2437,WC-2006,M-2006-39,T-67,P-18094,10',10,0,first half,0,0
G-2438,WC-2006,M-2006-39,T-67,P-05783,20',20,0,first half,0,0
G-2439,WC-2006,M-2006-39,T-42,P-93241,37',37,0,first half,0,1
G-2440,WC-2006,M-2006-39,T-42,P-93241,67',67,0,second half,0,0
G-2441,WC-2006,M-2006-39,T-42,P-67250,86',86,0,second half,0,1
G-2442,WC-2006,M-2006-41,T-41,P-37126,26',26,0,first half,0,0
G-2443,WC-2006,M-2006-41,T-41,P-29172,87',87,0,second half,0,0
G-2444,WC-2006,M-2006-42,T-32,P-51458,22',22,0,first half,0,0
G-2445,WC-2006,M-2006-42,T-83,P-18672,43',43,0,first half,0,0
G-2446,WC-2006,M-2006-42,T-32,P-09728,45'+2',45,2,"first half, stoppage time",0,1
G-2447,WC-2006,M-2006-43,T-18,P-97008,2',2,0,first half,0,0
G-2448,WC-2006,M-2006-43,T-04,P-66908,38',38,0,first half,0,1
G-2449,WC-2006,M-2006-43,T-18,P-84378,56',56,0,second half,0,0
G-2450,WC-2006,M-2006-43,T-04,P-14290,79',79,0,second half,0,0
G-2451,WC-2006,M-2006-44,T-44,P-15134,34',34,0,first half,0,0
G-2452,WC-2006,M-2006-44,T-09,P-62722,45'+1',45,1,"first half, stoppage time",0,0
G-2453,WC-2006,M-2006-44,T-09,P-37735,53',53,0,second half,0,0
G-2454,WC-2006,M-2006-44,T-09,P-30363,59',59,0,second half,0,0
G-2455,WC-2006,M-2006-44,T-09,P-62722,81',81,0,second half,0,0
G-2456,WC-2006,M-2006-45,T-73,P-51440,36',36,0,first half,0,0
G-2457,WC-2006,M-2006-46,T-81,P-86650,70',70,0,second half,0,1
G-2458,WC-2006,M-2006-47,T-75,P-94161,23',23,0,first half,0,0
G-2459,WC-2006,M-2006-47,T-75,P-61684,77',77,0,second half,0,0
G-2460,WC-2006,M-2006-48,T-30,P-96540,55',55,0,second half,0,0
G-2461,WC-2006,M-2006-48,T-30,P-51395,61',61,0,second half,0,0
G-2462,WC-2006,M-2006-49,T-31,P-36287,4',4,0,first half,0,0
G-2463,WC-2006,M-2006-49,T-31,P-36287,12',12,0,first half,0,0
G-2464,WC-2006,M-2006-50,T-46,P-44763,6',6,0,first half,0,0
G-2465,WC-2006,M-2006-50,T-03,P-19888,10',10,0,first half,0,0
G-2466,WC-2006,M-2006-50,T-03,P-33570,98',98,0,"extra time, first half",0,0
G-2467,WC-2006,M-2006-51,T-28,P-81049,60',60,0,second half,0,0
G-2468,WC-2006,M-2006-52,T-58,P-17581,23',23,0,first half,0,0
G-2469,WC-2006,M-2006-53,T-41,P-42038,90'+5',90,5,"second half, stoppage time",0,1
G-2470,WC-2006,M-2006-55,T-09,P-62722,5',5,0,first half,0,0
G-2471,WC-2006,M-2006-55,T-09,P-20372,45'+1',45,1,"first half, stoppage time",0,0
G-2472,WC-2006,M-2006-55,T-09,P-39545,84',84,0,second half,0,0
G-2473,WC-2006,M-2006-56,T-73,P-49097,28',28,0,first half,0,1
G-2474,WC-2006,M-2006-56,T-30,P-55659,41',41,0,first half,0,0
G-2475,WC-2006,M-2006-56,T-30,P-96540,83',83,0,second half,0,0
G-2476,WC-2006,M-2006-56,T-30,P-56430,90'+2',90,2,"second half, stoppage time",0,0
G-2477,WC-2006,M-2006-57,T-03,P-83403,49',49,0,second half,0,0
G-2478,WC-2006,M-2006-57,T-31,P-27787,80',80,0,second half,0,0
G-2479,WC-2006,M-2006-58,T-41,P-42227,6',6,0,first half,0,0
G-2480,WC-2006,M-2006-58,T-41,P-96512,59',59,0,second half,0,0
G-2481,WC-2006,M-2006-58,T-41,P-96512,69',69,0,second half,0,0
G-2482,WC-2006,M-2006-60,T-30,P-51395,57',57,0,second half,0,0
G-2483,WC-2006,M-2006-61,T-41,P-99473,119',119,0,"extra time, second half",0,0
G-2484,WC-2006,M-2006-61,T-41,P-83836,120'+1',120,1,"extra time, second half, stoppage time",0,0
G-2485,WC-2006,M-2006-62,T-30,P-56430,33',33,0,first half,0,1
G-2486,WC-2006,M-2006-63,T-31,P-43400,56',56,0,second half,0,0
G-2487,WC-2006,M-2006-63,T-31,P-92307,60',60,0,second half,1,0
G-2488,WC-2006,M-2006-63,T-31,P-43400,78',78,0,second half,0,0
G-2489,WC-2006,M-2006-63,T-58,P-57631,88',88,0,second half,0,0
G-2490,WC-2006,M-2006-64,T-30,P-56430,7',7,0,first half,0,1
G-2491,WC-2006,M-2006-64,T-41,P-37126,19',19,0,first half,0,0
G-2492,WC-2007,M-2007-01,T-31,P-39260,12',12,0,first half,0,0
G-2493,WC-2007,M-2007-01,T-31,P-08780,17',17,0,first half,0,0
G-2494,WC-2007,M-2007-01,T-31,P-39260,24',24,0,first half,0,0
G-2495,WC-2007,M-2007-01,T-31,P-52478,29',29,0,first half,0,0
G-2496,WC-2007,M-2007-01,T-31,P-52478,45'+1',45,1,"first half, stoppage time",0,0
G-2497,WC-2007,M-2007-01,T-31,P-42444,51',51,0,second half,0,0
G-2498,WC-2007,M-2007-01,T-31,P-49074,57',57,0,second half,0,0
G-2499,WC-2007,M-2007-01,T-31,P-52478,59',59,0,second half,0,0
G-2500,WC-2007,M-2007-01,T-31,P-49074,70',70,0,second half,0,0
G-2501,WC-2007,M-2007-01,T-31,P-49074,79',79,0,second half,0,0
G-2502,WC-2007,M-2007-01,T-31,P-42444,90'+1',90,1,"second half, stoppage time",0,0
G-2503,WC-2007,M-2007-02,T-83,P-89236,50',50,0,second half,0,0
G-2504,WC-2007,M-2007-02,T-51,P-96884,58',58,0,second half,0,0
G-2505,WC-2007,M-2007-02,T-51,P-83515,62',62,0,second half,0,0
G-2506,WC-2007,M-2007-02,T-83,P-54396,69',69,0,second half,0,0
G-2507,WC-2007,M-2007-03,T-44,P-04310,55',55,0,second half,0,0
G-2508,WC-2007,M-2007-03,T-28,P-12357,81',81,0,second half,0,0
G-2509,WC-2007,M-2007-03,T-28,P-12357,83',83,0,second half,0,0
G-2510,WC-2007,M-2007-03,T-44,P-04310,90'+5',90,5,"second half, stoppage time",0,0
G-2511,WC-2007,M-2007-04,T-74,P-36470,50',50,0,second half,0,0
G-2512,WC-2007,M-2007-04,T-50,P-16613,82',82,0,second half,0,0
G-2513,WC-2007,M-2007-05,T-04,P-26286,15',15,0,first half,0,0
G-2514,WC-2007,M-2007-05,T-04,P-83079,57',57,0,second half,0,0
G-2515,WC-2007,M-2007-05,T-04,P-47947,69',69,0,second half,0,0
G-2516,WC-2007,M-2007-05,T-32,P-68309,70',70,0,second half,0,0
G-2517,WC-2007,M-2007-05,T-04,P-83079,81',81,0,second half,0,0
G-2518,WC-2007,M-2007-06,T-09,P-46780,10',10,0,first half,0,0
G-2519,WC-2007,M-2007-06,T-09,P-93057,54',54,0,second half,0,0
G-2520,WC-2007,M-2007-06,T-09,P-07458,74',74,0,second half,0,0
G-2521,WC-2007,M-2007-06,T-09,P-31275,86',86,0,second half,0,0
G-2522,WC-2007,M-2007-06,T-09,P-07458,90'+3',90,3,"second half, stoppage time",0,0
G-2523,WC-2007,M-2007-07,T-12,P-19025,33',33,0,first half,0,0
G-2524,WC-2007,M-2007-07,T-53,P-74483,52',52,0,second half,0,0
G-2525,WC-2007,M-2007-07,T-53,P-25199,81',81,0,second half,0,0
G-2526,WC-2007,M-2007-08,T-14,P-83032,31',31,0,first half,0,0
G-2527,WC-2007,M-2007-08,T-14,P-44137,50',50,0,second half,0,0
G-2528,WC-2007,M-2007-08,T-22,P-71560,51',51,0,second half,0,0
G-2529,WC-2007,M-2007-08,T-22,P-11819,87',87,0,second half,0,0
G-2530,WC-2007,M-2007-08,T-14,P-48604,88',88,0,second half,0,0
G-2531,WC-2007,M-2007-09,T-44,P-20246,90'+1',90,1,"second half, stoppage time",0,0
G-2532,WC-2007,M-2007-10,T-83,P-89236,34',34,0,first half,0,1
G-2533,WC-2007,M-2007-10,T-83,P-89236,58',58,0,second half,0,0
G-2534,WC-2007,M-2007-12,T-51,P-93587,17',17,0,first half,0,0
G-2535,WC-2007,M-2007-12,T-51,P-59010,21',21,0,first half,0,0
G-2536,WC-2007,M-2007-13,T-12,P-97813,16',16,0,first half,0,0
G-2537,WC-2007,M-2007-13,T-12,P-95092,55',55,0,second half,0,0
G-2538,WC-2007,M-2007-13,T-12,P-97813,62',62,0,second half,0,0
G-2539,WC-2007,M-2007-13,T-12,P-62671,77',77,0,second half,0,0
G-2540,WC-2007,M-2007-14,T-22,P-80373,61',61,0,second half,0,0
G-2541,WC-2007,M-2007-14,T-22,P-11819,66',66,0,second half,0,0
G-2542,WC-2007,M-2007-15,T-53,P-74483,5',5,0,first half,0,0
G-2543,WC-2007,M-2007-15,T-04,P-83079,83',83,0,second half,0,0
G-2544,WC-2007,M-2007-16,T-09,P-07458,42',42,0,first half,0,0
G-2545,WC-2007,M-2007-16,T-09,P-93057,47',47,0,second half,0,0
G-2546,WC-2007,M-2007-16,T-09,P-93057,48',48,0,second half,0,0
G-2547,WC-2007,M-2007-16,T-09,P-07458,70',70,0,second half,0,0
G-2548,WC-2007,M-2007-17,T-28,P-24548,9',9,0,first half,1,0
G-2549,WC-2007,M-2007-17,T-28,P-41187,10',10,0,first half,0,0
G-2550,WC-2007,M-2007-17,T-28,P-10986,50',50,0,second half,0,1
G-2551,WC-2007,M-2007-17,T-03,P-24548,60',60,0,second half,0,0
G-2552,WC-2007,M-2007-17,T-28,P-12357,64',64,0,second half,0,0
G-2553,WC-2007,M-2007-17,T-28,P-12357,77',77,0,second half,0,0
G-2554,WC-2007,M-2007-17,T-28,P-88697,90',90,0,second half,0,1
G-2555,WC-2007,M-2007-18,T-31,P-52478,21',21,0,first half,0,0
G-2556,WC-2007,M-2007-18,T-31,P-42444,87',87,0,second half,0,1
G-2557,WC-2007,M-2007-19,T-83,P-69030,1',1,0,first half,0,0
G-2558,WC-2007,M-2007-20,T-74,P-96721,4',4,0,first half,0,0
G-2559,WC-2007,M-2007-20,T-51,P-07625,22',22,0,first half,0,0
G-2560,WC-2007,M-2007-20,T-74,P-96721,54',54,0,second half,0,0
G-2561,WC-2007,M-2007-21,T-12,P-27120,1',1,0,first half,0,0
G-2562,WC-2007,M-2007-21,T-04,P-87492,53',53,0,second half,0,0
G-2563,WC-2007,M-2007-21,T-12,P-97813,85',85,0,second half,0,0
G-2564,WC-2007,M-2007-21,T-04,P-19145,90'+2',90,2,"second half, stoppage time",0,0
G-2565,WC-2007,M-2007-22,T-53,P-25739,4',4,0,first half,0,0
G-2566,WC-2007,M-2007-22,T-53,P-74483,39',39,0,first half,0,0
G-2567,WC-2007,M-2007-22,T-53,P-25199,45',45,0,first half,0,1
G-2568,WC-2007,M-2007-22,T-53,P-09212,56',56,0,second half,0,0
G-2569,WC-2007,M-2007-22,T-53,P-74483,59',59,0,second half,0,0
G-2570,WC-2007,M-2007-22,T-53,P-74483,62',62,0,second half,0,0
G-2571,WC-2007,M-2007-22,T-53,P-60731,69',69,0,second half,0,0
G-2572,WC-2007,M-2007-22,T-32,P-47674,73',73,0,second half,0,0
G-2573,WC-2007,M-2007-22,T-32,P-52992,80',80,0,second half,0,1
G-2574,WC-2007,M-2007-23,T-09,P-26383,90'+1',90,1,"second half, stoppage time",0,0
G-2575,WC-2007,M-2007-24,T-14,P-83032,57',57,0,second half,0,0
G-2576,WC-2007,M-2007-24,T-14,P-57621,79',79,0,second half,0,0
G-2577,WC-2007,M-2007-25,T-31,P-08780,44',44,0,first half,0,0
G-2578,WC-2007,M-2007-25,T-31,P-42444,67',67,0,second half,0,0
G-2579,WC-2007,M-2007-25,T-31,P-67377,72',72,0,second half,0,0
G-2580,WC-2007,M-2007-26,T-83,P-89236,48',48,0,second half,0,0
G-2581,WC-2007,M-2007-26,T-83,P-92403,57',57,0,second half,0,0
G-2582,WC-2007,M-2007-26,T-83,P-25850,60',60,0,second half,0,0
G-2583,WC-2007,M-2007-27,T-53,P-09212,32',32,0,first half,0,0
G-2584,WC-2007,M-2007-28,T-09,P-19610,4',4,0,first half,0,0
G-2585,WC-2007,M-2007-28,T-09,P-07458,23',23,0,first half,0,1
