booking_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
B-3063,WC-2022,M-2022-32,T-84,P-90796,44',44,0,first half,1,0,0,0
B-3064,WC-2022,M-2022-32,T-58,P-17931,77',77,0,second half,1,0,0,0
B-3065,WC-2022,M-2022-32,T-58,P-10712,89',89,0,second half,1,0,0,0
B-3066,WC-2022,M-2022-33,T-65,P-40621,66',66,0,second half,1,0,0,0
B-3067,WC-2022,M-2022-34,T-48,P-64438,52',52,0,second half,1,0,0,0
B-3068,WC-2022,M-2022-35,T-83,P-14151,43',43,0,first half,1,0,0,0
B-3069,WC-2022,M-2022-35,T-38,P-15905,77',77,0,second half,1,0,0,0
B-3070,WC-2022,M-2022-35,T-38,P-74612,83',83,0,second half,1,0,0,0
B-3071,WC-2022,M-2022-35,T-38,P-62858,90'+6',90,6,"second half, stoppage time",1,0,0,0
B-3072,WC-2022,M-2022-36,T-85,P-74707,29',29,0,first half,1,0,0,0
B-3073,WC-2022,M-2022-36,T-85,P-86951,61',61,0,second half,1,0,0,0
B-3074,WC-2022,M-2022-37,T-04,P-51118,4',4,0,first half,1,0,0,0
B-3075,WC-2022,M-2022-37,T-04,P-59727,57',57,0,second half,1,0,0,0
B-3076,WC-2022,M-2022-37,T-22,P-76468,75',75,0,second half,1,0,0,0
B-3077,WC-2022,M-2022-38,T-79,P-27079,28',28,0,first half,1,0,0,0
B-3078,WC-2022,M-2022-39,T-03,P-73712,49',49,0,second half,1,0,0,0
B-3079,WC-2022,M-2022-39,T-57,P-45449,78',78,0,second half,1,0,0,0
B-3080,WC-2022,M-2022-40,T-46,P-26546,16',16,0,first half,1,0,0,0
B-3081,WC-2022,M-2022-40,T-63,P-37308,28',28,0,first half,1,0,0,0
B-3082,WC-2022,M-2022-40,T-63,P-45413,34',34,0,first half,1,0,0,0
B-3083,WC-2022,M-2022-40,T-63,P-93173,52',52,0,second half,1,0,0,0
B-3084,WC-2022,M-2022-40,T-63,P-20388,81',81,0,second half,1,0,0,0
B-3085,WC-2022,M-2022-40,T-63,P-12335,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-3086,WC-2022,M-2022-40,T-63,P-84563,90'+7',90,7,"second half, stoppage time",1,0,0,0
B-3087,WC-2022,M-2022-41,T-12,P-35706,7',7,0,first half,1,0,0,0
B-3088,WC-2022,M-2022-41,T-12,P-27541,26',26,0,first half,1,0,0,0
B-3089,WC-2022,M-2022-41,T-12,P-55821,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-3090,WC-2022,M-2022-41,T-12,P-89710,84',84,0,second half,1,0,0,0
B-3091,WC-2022,M-2022-42,T-06,P-73834,67',67,0,second half,1,0,0,0
B-3092,WC-2022,M-2022-43,T-17,P-97912,77',77,0,second half,1,0,0,0
B-3093,WC-2022,M-2022-44,T-44,P-35225,39',39,0,first half,1,0,0,0
B-3094,WC-2022,M-2022-44,T-44,P-77382,44',44,0,first half,1,0,0,0
B-3095,WC-2022,M-2022-44,T-44,P-89321,45',45,0,first half,1,0,0,0
B-3096,WC-2022,M-2022-45,T-84,P-18885,20',20,0,first half,1,0,0,0
B-3097,WC-2022,M-2022-45,T-84,P-30486,60',60,0,second half,1,0,0,0
B-3098,WC-2022,M-2022-45,T-32,P-33325,86',86,0,second half,1,0,0,0
B-3099,WC-2022,M-2022-45,T-84,P-20051,87',87,0,second half,1,0,0,0
B-3100,WC-2022,M-2022-45,T-32,P-36105,90'+9',90,9,"second half, stoppage time",1,0,0,0
B-3101,WC-2022,M-2022-45,T-84,P-65659,90'+10',90,10,"second half, stoppage time",1,0,0,0
B-3102,WC-2022,M-2022-45,T-84,P-59138,90'+10',90,10,"second half, stoppage time",1,0,0,0
B-3103,WC-2022,M-2022-46,T-71,P-87514,36',36,0,first half,1,0,0,0
B-3104,WC-2022,M-2022-46,T-71,P-58692,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-3105,WC-2022,M-2022-47,T-11,P-55367,6',6,0,first half,1,0,0,0
B-3106,WC-2022,M-2022-47,T-09,P-55590,7',7,0,first half,1,0,0,0
B-3107,WC-2022,M-2022-47,T-11,P-29115,28',28,0,first half,1,0,0,0
B-3108,WC-2022,M-2022-47,T-11,P-47677,32',32,0,first half,1,0,0,0
B-3109,WC-2022,M-2022-47,T-11,P-53452,81',81,0,second half,1,0,1,1
B-3110,WC-2022,M-2022-47,T-09,P-74688,85',85,0,second half,1,0,0,0
B-3111,WC-2022,M-2022-48,T-75,P-38927,15',15,0,first half,1,0,0,0
B-3112,WC-2022,M-2022-48,T-75,P-85823,34',34,0,first half,1,0,0,0
B-3113,WC-2022,M-2022-48,T-66,P-27744,47',47,0,second half,1,0,0,0
B-3114,WC-2022,M-2022-48,T-66,P-98435,56',56,0,second half,1,0,0,0
B-3115,WC-2022,M-2022-48,T-66,P-35773,66',66,0,second half,1,0,0,0
B-3116,WC-2022,M-2022-48,T-66,P-24610,81',81,0,second half,1,0,0,0
B-3117,WC-2022,M-2022-48,T-66,P-85696,82',82,0,second half,1,0,0,0
B-3118,WC-2022,M-2022-48,T-66,P-57535,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3119,WC-2022,M-2022-48,T-75,P-77224,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3120,WC-2022,M-2022-48,T-75,P-25131,90'+9',90,9,"second half, stoppage time",1,0,0,0
B-3121,WC-2022,M-2022-48,T-66,P-78056,90'+10',90,10,"second half, stoppage time",1,0,0,0
B-3122,WC-2022,M-2022-49,T-48,P-35705,60',60,0,second half,1,0,0,0
B-3123,WC-2022,M-2022-49,T-48,P-17688,87',87,0,second half,1,0,0,0
B-3124,WC-2022,M-2022-50,T-04,P-34822,15',15,0,first half,1,0,0,0
B-3125,WC-2022,M-2022-50,T-04,P-59727,38',38,0,first half,1,0,0,0
B-3126,WC-2022,M-2022-51,T-30,P-54517,32',32,0,first half,1,0,0,0
B-3127,WC-2022,M-2022-51,T-57,P-42160,47',47,0,second half,1,0,0,0
B-3128,WC-2022,M-2022-51,T-57,P-17099,88',88,0,second half,1,0,0,0
B-3129,WC-2022,M-2022-52,T-65,P-47321,76',76,0,second half,1,0,0,0
B-3130,WC-2022,M-2022-53,T-18,P-07670,90',90,0,second half,1,0,0,0
B-3131,WC-2022,M-2022-53,T-18,P-95766,116',116,0,"extra time, second half",1,0,0,0
B-3132,WC-2022,M-2022-54,T-71,P-64292,44',44,0,first half,1,0,0,0
B-3133,WC-2022,M-2022-55,T-73,P-99025,77',77,0,second half,1,0,0,0
B-3134,WC-2022,M-2022-55,T-47,P-26068,90',90,0,second half,1,0,0,0
B-3135,WC-2022,M-2022-56,T-75,P-25131,43',43,0,first half,1,0,0,0
B-3136,WC-2022,M-2022-56,T-75,P-56868,59',59,0,second half,1,0,0,0
B-3137,WC-2022,M-2022-57,T-09,P-40137,25',25,0,first half,1,0,0,0
B-3138,WC-2022,M-2022-57,T-18,P-79215,31',31,0,first half,1,0,0,0
B-3139,WC-2022,M-2022-57,T-09,P-02305,68',68,0,second half,1,0,0,0
B-3140,WC-2022,M-2022-57,T-09,P-76060,77',77,0,second half,1,0,0,0
B-3141,WC-2022,M-2022-57,T-18,P-46461,117',117,0,"extra time, second half",1,0,0,0
B-3142,WC-2022,M-2022-58,T-48,P-74111,43',43,0,first half,1,0,0,0
B-3143,WC-2022,M-2022-58,T-03,P-73712,43',43,0,first half,1,0,0,0
B-3144,WC-2022,M-2022-58,T-03,P-79650,45',45,0,first half,1,0,0,0
B-3145,WC-2022,M-2022-58,T-48,P-95036,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-3146,WC-2022,M-2022-58,T-48,P-27540,76',76,0,second half,1,0,0,0
B-3147,WC-2022,M-2022-58,T-03,P-23070,76',76,0,second half,1,0,0,0
B-3148,WC-2022,M-2022-58,T-48,P-10326,88',88,0,second half,1,0,0,0
B-3149,WC-2022,M-2022-58,T-03,P-27582,89',89,0,second half,1,0,0,0
B-3150,WC-2022,M-2022-58,T-03,P-14758,90'+10',90,10,"second half, stoppage time",1,0,0,0
B-3151,WC-2022,M-2022-58,T-03,P-49114,90'+12',90,12,"second half, stoppage time",1,0,0,0
B-3152,WC-2022,M-2022-58,T-48,P-44799,91',91,0,"extra time, first half",1,0,0,0
B-3153,WC-2022,M-2022-58,T-03,P-91431,109',109,0,"extra time, second half",1,0,0,0
B-3154,WC-2022,M-2022-58,T-03,P-29298,112',112,0,"extra time, second half",1,0,0,0
B-3155,WC-2022,M-2022-58,T-48,P-97615,120'+8',120,8,"extra time, second half, stoppage time",1,0,1,1
B-3156,WC-2022,M-2022-58,T-48,P-57903,120'+9',120,9,"extra time, second half, stoppage time",1,0,0,0
B-3157,WC-2022,M-2022-59,T-47,P-52013,70',70,0,second half,1,0,0,0
B-3158,WC-2022,M-2022-59,T-58,P-89266,87',87,0,second half,1,0,0,0
B-3159,WC-2022,M-2022-59,T-47,P-05216,90'+1',90,1,"second half, stoppage time",1,0,1,1
B-3160,WC-2022,M-2022-60,T-30,P-90908,43',43,0,first half,1,0,0,0
B-3161,WC-2022,M-2022-60,T-30,P-97778,46',46,0,second half,1,0,0,0
B-3162,WC-2022,M-2022-60,T-30,P-09867,82',82,0,second half,1,0,0,0
B-3163,WC-2022,M-2022-60,T-28,P-02465,90',90,0,second half,1,0,0,0
B-3164,WC-2022,M-2022-61,T-18,P-99988,32',32,0,first half,1,0,0,0
B-3165,WC-2022,M-2022-61,T-18,P-07670,32',32,0,first half,1,0,0,0
B-3166,WC-2022,M-2022-61,T-03,P-79650,68',68,0,second half,1,0,0,0
B-3167,WC-2022,M-2022-61,T-03,P-49114,71',71,0,second half,1,0,0,0
B-3168,WC-2022,M-2022-62,T-47,P-59033,27',27,0,first half,1,0,0,0
B-3169,WC-2022,M-2022-63,T-47,P-40619,69',69,0,second half,1,0,0,0
B-3170,WC-2022,M-2022-63,T-47,P-23330,84',84,0,second half,1,0,0,0
B-3171,WC-2022,M-2022-64,T-03,P-10739,45'+7',45,7,"first half, stoppage time",1,0,0,0
B-3172,WC-2022,M-2022-64,T-30,P-57401,55',55,0,second half,1,0,0,0
B-3173,WC-2022,M-2022-64,T-30,P-13613,87',87,0,second half,1,0,0,0
B-3174,WC-2022,M-2022-64,T-30,P-89750,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3175,WC-2022,M-2022-64,T-03,P-73712,90'+8',90,8,"second half, stoppage time",1,0,0,0
B-3176,WC-2022,M-2022-64,T-03,P-27582,114',114,0,"extra time, second half",1,0,0,0
B-3177,WC-2022,M-2022-64,T-03,P-91431,116',116,0,"extra time, second half",1,0,0,0
B-3178,WC-2022,M-2022-64,T-03,P-13162,120'+5',120,5,"extra time, second half, stoppage time",1,0,0,0
